"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
25.35,5.56,132,0,56.61,1.63,"Alpha","ui","baja","success"
15.44,10.02,149,3,52.36,44.53,"Alpha","core","media","failed"
22.42,14.76,155,0,94.14,1.88,"Delta","core","critica","success"
36.7,2.7,160,1,57.75,14.03,"Delta","database","baja","success"
11.02,10.52,147,2,50.21,43.72,"Delta","api","baja","success"
5.39,13.3,149,3,55.11,9.19,"Alpha","auth","baja","success"
36.18,4.35,140,0,50.19,27.45,"Delta","database","media","success"
9.09,9.99,147,0,62.24,9.58,"Gamma","ui","media","success"
36.36,16.65,149,2,99.39,59.97,"Beta","auth","baja","success"
3.11,17.26,149,2,78.95,1.4,"Delta","ui","media","failed"
38.35,15.42,153,3,81.69,31.29,"Beta","ui","media","success"
37.24,13.13,158,0,76.03,40.21,"Gamma","api","baja","success"
40.55,4.25,151,2,61.33,14.1,"Gamma","ui","baja","success"
17.78,4.26,157,1,40.65,7.62,"Delta","auth","baja","success"
14.82,10.54,141,1,75.03,5.92,"Delta","auth","media","rolled_back"
41.47,15.23,170,1,69.24,18.55,"Alpha","ui","baja","success"
15.47,19.89,133,3,97.44,69.61,"Delta","api","baja","success"
41.75,7.36,151,1,78.52,32.13,"Alpha","ui","media","rolled_back"
27.73,4.91,154,0,46.11,36.52,"Beta","database","media","success"
26.78,14.43,157,2,83.19,13.08,"Beta","ui","baja","rolled_back"
33.5,8.96,157,0,81.01,1.66,"Beta","auth","alta","success"
18.89,18.48,146,1,98.37,24.78,"Delta","database","media","success"
17.47,18.43,141,0,87.19,11.71,"Beta","api","alta","success"
20.26,7.86,141,0,79.14,14.5,"Delta","api","baja","success"
16.12,3.09,168,1,53.01,4.35,"Delta","ui","media","success"
31.87,15.29,167,4,41.69,55.78,"Alpha","database","baja","success"
13.17,19.83,171,2,87.57,47.78,"Beta","core","critica","success"
38.63,1.34,124,4,67.24,20.52,"Alpha","database","baja","success"
41.99,5.42,152,0,42.8,7.48,"Alpha","core","alta","success"
21.71,0.57,141,0,43.09,8.2,"Alpha","auth","media","success"
1.76,6.37,138,1,54.15,12.25,"Alpha","database","alta","rolled_back"
42.43,1.21,185,2,97.82,73.48,"Beta","ui","media","success"
20.36,9.95,137,1,81.37,0.05,"Gamma","api","baja","failed"
37.74,11.18,144,2,98.5,79.92,"Delta","auth","critica","success"
23.91,17.25,127,1,98.81,1.42,"Delta","core","media","success"
22.38,0.6,139,1,86.85,1.64,"Delta","core","baja","success"
7.79,19.99,133,2,98.02,15.28,"Gamma","database","media","success"
4.02,0.58,150,1,50.64,66.48,"Alpha","api","baja","success"
29.78,13.87,155,4,41.37,37.54,"Delta","core","baja","success"
17.75,19.74,137,3,55.19,39.18,"Gamma","core","media","success"
2.57,14.78,152,0,96.05,25.8,"Alpha","database","alta","success"
4.76,12.73,143,3,92.4,71.23,"Alpha","ui","baja","success"
37.61,2.15,145,2,67.16,15.19,"Alpha","database","media","success"
33.44,12.32,151,0,47.69,7.08,"Delta","api","media","success"
3.59,11.35,157,1,51.37,49.3,"Delta","database","media","rolled_back"
33.04,9.78,151,1,77.09,12.14,"Alpha","auth","baja","rolled_back"
2.1,0.68,150,3,58.28,25.92,"Gamma","api","baja","success"
28.08,18.07,135,1,73.5,36.23,"Gamma","core","baja","success"
11.18,8.26,154,2,83.91,5.43,"Alpha","core","baja","success"
28.49,8.41,184,4,94.64,5.31,"Alpha","ui","baja","rolled_back"
26.05,18.6,164,1,54.43,56.89,"Gamma","database","media","success"
23.57,15.62,164,2,52.51,4.46,"Delta","api","media","success"
12.69,8.72,158,0,64,51.05,"Gamma","api","baja","success"
17.11,11.06,146,0,58.62,66.44,"Delta","database","alta","success"
14.03,9.8,149,1,70.84,34.96,"Delta","ui","alta","failed"
9.77,5.95,142,2,88.21,47.13,"Gamma","core","media","success"
28.93,10.55,153,0,98.56,41.35,"Beta","ui","media","success"
1.97,4.16,139,0,50.09,32.35,"Delta","auth","media","success"
7.8,9.29,140,4,60.79,47.25,"Gamma","database","alta","success"
23.66,1.24,149,2,65.93,68.73,"Gamma","database","alta","success"
21.76,11.03,135,1,52.26,23,"Delta","ui","baja","success"
24.17,9.67,146,2,74.81,17.32,"Gamma","ui","media","success"
31.55,1.77,156,2,41.88,3.8,"Gamma","ui","baja","success"
45,1.61,165,3,50.02,16.34,"Beta","auth","baja","success"
42.78,6.65,139,1,65.49,71.69,"Delta","database","alta","rolled_back"
42.93,6.68,150,1,47.1,0.77,"Alpha","core","baja","failed"
31.26,7.64,163,0,91.85,96.19,"Beta","database","baja","success"
33.52,2.81,146,2,94.6,19.89,"Alpha","core","baja","success"
43.12,14.45,144,3,45.63,45.07,"Alpha","ui","baja","success"
10.52,11.02,166,1,66.16,9.28,"Delta","core","media","success"
30.85,11.85,161,1,64.16,0.12,"Delta","auth","baja","success"
5.75,18.09,138,0,67.86,2.85,"Alpha","database","media","success"
23.19,4.87,147,1,57.72,34.63,"Alpha","api","critica","success"
34.48,16.76,163,0,97.79,50.48,"Delta","auth","media","success"
2.02,16.14,164,1,71.99,3.91,"Beta","ui","alta","failed"
8.45,4.26,144,0,56.41,22.38,"Alpha","ui","media","failed"
6.3,17.86,148,1,66.66,11.21,"Alpha","api","baja","success"
36.43,0.83,139,2,93.98,5,"Alpha","api","baja","success"
17.81,2.46,147,1,60.88,2.91,"Gamma","core","media","success"
28.93,8.66,160,1,43.94,15.55,"Beta","auth","media","success"
34.64,11.67,159,1,61.53,19.88,"Alpha","core","media","success"
12.31,3.12,160,0,73.88,39.48,"Delta","auth","media","success"
17.75,4.92,146,1,92.36,40.15,"Beta","ui","media","success"
16.27,6.18,155,0,50.89,2.05,"Alpha","api","critica","failed"
32.24,5.8,167,0,75.08,18.48,"Gamma","ui","baja","success"
26.37,12.69,149,0,45.37,14.42,"Delta","auth","media","success"
7.75,13.42,156,2,56.88,43.18,"Delta","database","baja","success"
14.4,9.59,160,1,76.04,21.58,"Gamma","api","baja","success"
18.55,16.1,156,3,48.87,27.89,"Alpha","api","baja","success"
24.22,19.77,180,0,92.35,4.38,"Delta","database","media","success"
26.99,13.14,155,2,99.61,40.44,"Beta","auth","baja","success"
14.94,10.43,164,1,76.83,16.96,"Alpha","database","baja","success"
17.14,6.28,152,2,49.03,21.6,"Gamma","auth","baja","success"
41.92,17.22,172,2,52.78,3.42,"Gamma","core","critica","success"
25.2,17.48,144,4,55.5,13.75,"Alpha","database","baja","success"
27.12,3.5,130,1,48.77,2.96,"Beta","ui","media","success"
12.43,17.05,152,2,83.96,4.34,"Beta","api","alta","failed"
18.41,8.54,165,2,43.58,37.43,"Delta","auth","media","success"
29.6,3.64,148,1,65.49,28.83,"Alpha","auth","baja","success"
17.39,15.82,148,1,80.46,14.32,"Beta","ui","media","success"
21.84,12.65,151,3,70.78,6.24,"Beta","auth","baja","success"
9.2,15.14,158,1,62.62,11.95,"Alpha","database","media","success"
22.43,2.9,139,0,80.81,50.09,"Gamma","ui","critica","success"
42.02,2.25,144,0,78.37,50.63,"Gamma","api","media","success"
2.62,18.61,143,0,81.36,3.27,"Beta","api","baja","success"
18.17,5.75,148,0,97.18,1.53,"Alpha","api","media","success"
12.39,12.33,168,1,85.94,3.62,"Gamma","auth","alta","success"
26.63,10.19,163,1,87.09,57.15,"Delta","core","baja","success"
4.46,17.21,156,0,56.97,12.14,"Gamma","core","baja","success"
29.79,8.95,148,2,40.52,25.24,"Alpha","database","media","success"
3.86,13.2,161,1,63.77,19.65,"Delta","core","alta","success"
14.16,6.22,145,1,51.7,10.83,"Gamma","core","baja","success"
15.02,9.41,165,2,45.4,9.47,"Beta","database","alta","success"
20.71,2.74,145,0,77.76,0.22,"Delta","auth","media","success"
20.47,15.58,169,1,88.9,22.09,"Gamma","auth","baja","success"
44.66,18.66,148,0,70.62,17.4,"Gamma","core","baja","failed"
28.11,3.13,174,0,58.05,57.47,"Alpha","core","baja","success"
15.2,15.71,137,0,65.34,52.68,"Delta","api","critica","success"
39.02,1.98,154,2,79.65,16.87,"Delta","database","baja","success"
16.19,17.37,167,0,44.53,7.06,"Delta","core","baja","success"
30.72,5.65,158,1,89.1,17.35,"Delta","ui","baja","success"
40.63,10.53,147,1,93.68,13.76,"Gamma","api","baja","success"
38.22,12.28,163,1,60.77,35.44,"Beta","auth","baja","success"
5.4,17.3,159,0,60.85,4.04,"Gamma","ui","media","success"
14.52,7.12,147,1,62.44,49.61,"Alpha","api","baja","success"
24.59,13.48,137,2,67.88,29.05,"Gamma","database","media","success"
17.99,6.76,165,0,44.07,28.92,"Gamma","auth","alta","success"
38.27,9.4,140,1,93.44,5.4,"Alpha","core","baja","success"
38.96,16.52,174,1,65.65,119.11,"Delta","core","media","success"
31.14,5.28,158,0,43.65,74.19,"Beta","core","media","success"
23.27,6.5,154,0,57.08,27.04,"Beta","api","media","success"
36.34,2.59,157,0,55.79,44.62,"Gamma","database","media","success"
3.52,16.78,143,1,66.68,3.85,"Gamma","core","baja","success"
12.89,12.58,134,2,66.2,11.11,"Alpha","ui","alta","success"
10.14,4.79,163,0,91.16,15.03,"Beta","api","baja","success"
37,16.83,146,0,46.92,7.88,"Delta","core","alta","success"
38.18,8.28,145,1,51.68,46.86,"Delta","database","media","success"
37.73,8.35,157,1,45.14,2.89,"Delta","core","baja","failed"
13.27,4.48,153,1,70.4,34.9,"Beta","database","baja","success"
2.35,4.06,124,1,57.21,17.61,"Gamma","ui","media","success"
28.93,7.03,150,0,45.11,40.55,"Delta","ui","alta","success"
34.04,16.08,148,0,56.68,23.68,"Beta","api","baja","failed"
23.5,2.89,177,2,81.65,10.33,"Beta","auth","media","success"
17.36,3.28,161,3,68.67,2.82,"Gamma","auth","critica","success"
14.98,13.61,157,1,67.96,46.55,"Gamma","ui","baja","success"
17.14,8.7,143,1,61.9,19.73,"Alpha","auth","baja","success"
17.29,17.69,157,4,89.3,21.02,"Delta","ui","baja","success"
24.93,9.7,149,2,74.34,6.19,"Beta","ui","baja","success"
29.88,12.43,149,0,70.82,29.36,"Delta","api","media","success"
19.05,16.45,170,0,95.61,22.04,"Beta","ui","media","failed"
26.86,19.15,168,1,42.17,57.61,"Gamma","auth","media","failed"
31.77,1.28,169,0,97.67,18.48,"Delta","auth","critica","success"
40.28,1.48,154,1,78.6,61.73,"Beta","api","baja","success"
42.74,14.5,128,3,51.34,93.27,"Beta","ui","media","success"
19.81,4.91,144,0,61.58,4.52,"Beta","api","baja","success"
29.19,3.71,154,0,53.78,1.7,"Alpha","ui","media","success"
9.24,14.15,138,1,44.28,23.58,"Alpha","auth","baja","success"
4.99,7.66,142,3,68.72,56.9,"Beta","database","baja","success"
26.12,14.87,135,1,68.53,11.33,"Gamma","api","media","success"
37.04,10.36,173,1,96.39,47.96,"Alpha","auth","alta","rolled_back"
34.55,12.75,149,1,85.11,0.29,"Beta","core","critica","success"
26.37,10.19,150,1,84,27.97,"Alpha","ui","baja","failed"
44.51,19.21,139,2,98.31,79.16,"Alpha","core","critica","failed"
44.79,9.16,159,1,69.61,18.9,"Gamma","core","media","failed"
15.48,19.08,135,2,88.53,79.33,"Gamma","core","critica","success"
8.98,3.68,138,0,52.07,41.26,"Alpha","auth","alta","failed"
17.69,1.91,157,1,89.7,5.7,"Delta","auth","media","success"
24.94,12.96,148,1,97.03,34.91,"Delta","auth","alta","success"
36.79,7.09,147,2,86.29,13.64,"Delta","api","critica","success"
31.89,12.67,134,2,50.89,7.7,"Gamma","auth","media","success"
40.65,1.98,149,2,83.23,12.96,"Gamma","database","critica","success"
32.96,6.59,140,0,59.7,98.94,"Beta","ui","alta","success"
12.59,3.45,143,0,81.86,2,"Alpha","database","media","failed"
14.93,14.52,149,2,46.59,18.53,"Gamma","core","critica","success"
33.99,12.16,138,3,45.54,14.77,"Alpha","core","baja","success"
10.43,18.67,149,1,71.54,7.68,"Beta","api","baja","success"
13.94,12.93,160,1,72.46,2.54,"Alpha","auth","critica","success"
40.6,12.8,161,1,98.88,10.71,"Alpha","auth","baja","success"
8.81,4.74,164,1,70.2,21.37,"Alpha","ui","media","success"
7.75,15.94,165,0,93.13,8.15,"Gamma","api","media","success"
33.41,12.56,151,3,95.94,65.48,"Delta","api","baja","success"
25.11,13.65,168,2,75.18,51.74,"Alpha","core","media","success"
25.09,5.05,156,0,62.83,13.62,"Delta","auth","baja","failed"
32.09,16.01,156,2,72.71,58.51,"Alpha","api","media","failed"
29.84,12.17,161,2,81.53,52.13,"Alpha","api","baja","rolled_back"
34.61,13.74,141,1,44.8,82.03,"Delta","core","alta","success"
13.71,11.13,131,1,91,24.85,"Delta","auth","critica","success"
44.31,8.25,163,1,74.86,28.55,"Delta","auth","baja","failed"
43.42,8.07,146,0,77.25,58.87,"Gamma","core","alta","success"
2.72,12.88,152,0,94.05,28.49,"Delta","database","media","success"
34,3.79,170,1,88.79,13.95,"Alpha","auth","media","success"
17.45,15.49,143,3,80.49,8.54,"Gamma","core","baja","success"
16.9,6.76,142,2,97.83,66.79,"Gamma","ui","critica","success"
2.34,4.47,162,1,64.15,6.1,"Delta","auth","critica","success"
34.51,13.92,160,0,93.69,37.73,"Delta","database","critica","success"
8.36,11.99,148,2,86.26,16.22,"Gamma","core","alta","rolled_back"
6.38,6.56,162,0,77.36,2.64,"Beta","database","media","success"
32.55,17.73,152,3,67.38,10.57,"Alpha","api","critica","success"
20.87,7.76,149,3,46.91,99.32,"Alpha","api","critica","success"
2.64,5.55,150,0,69.51,6.01,"Beta","ui","media","success"
41.51,3.28,163,1,54.97,10.95,"Gamma","api","media","success"
35.64,10.13,140,0,82.38,34.54,"Delta","api","alta","success"
19.99,6.98,156,2,68.69,14.15,"Alpha","database","alta","success"
7.12,9.22,155,2,47.88,86.3,"Gamma","api","baja","success"
37.11,10.06,155,2,82.55,5.94,"Beta","api","baja","success"
32.68,18.18,142,2,74.99,8.97,"Delta","ui","media","success"
19.43,5.04,171,0,84.1,27.69,"Gamma","auth","baja","success"
9.11,4.44,146,0,43.99,11.46,"Gamma","database","baja","failed"
1.97,7.34,139,1,66.77,0.76,"Delta","auth","baja","success"
16.33,11.24,160,1,99.71,1.04,"Delta","api","baja","success"
9.74,3.14,153,1,85.4,21.16,"Gamma","core","critica","failed"
25.96,8.24,152,2,73.06,5.22,"Alpha","auth","baja","success"
27.08,15.58,163,1,89.78,17.06,"Delta","core","media","success"
13.76,5.62,149,1,44.91,63.95,"Gamma","database","baja","success"
41.78,19.74,163,1,56.45,22.35,"Beta","core","baja","success"
32.12,19.71,151,1,47.07,20.72,"Gamma","api","baja","success"
13.53,7.04,139,2,70.46,8.92,"Delta","ui","media","success"
32.61,12.81,123,0,86.17,55.84,"Delta","auth","media","rolled_back"
27.98,13.75,144,1,45.01,11.83,"Alpha","database","baja","success"
19.26,17.23,126,4,41.56,0.2,"Alpha","core","alta","success"
8.78,18.89,159,2,79.66,6.46,"Beta","auth","critica","success"
2.56,14.25,145,0,50.78,14.21,"Beta","database","baja","success"
8.23,7.33,161,2,87.16,1.66,"Alpha","database","media","success"
27.02,16.55,147,0,56.12,11.69,"Beta","api","baja","success"
11,7.3,152,2,54.74,9.17,"Alpha","ui","critica","success"
3.43,19.6,143,2,51.33,15.42,"Alpha","auth","critica","failed"
41.28,14.95,173,1,94.16,4.39,"Alpha","ui","media","failed"
39.35,10.73,164,3,91.22,18.94,"Gamma","auth","media","success"
37.45,3.82,158,3,73.52,5.36,"Delta","auth","media","success"
28.02,16.53,134,2,57.37,5.53,"Gamma","api","critica","rolled_back"
32.98,8.91,141,0,91.42,9.8,"Alpha","api","media","success"
36.16,18.2,164,2,49.84,32.05,"Beta","api","baja","success"
39.24,6.16,174,0,53.21,17.43,"Gamma","ui","baja","success"
31.96,18.27,143,1,85.47,83.29,"Alpha","core","critica","success"
16.1,3.75,142,1,43.37,60.34,"Alpha","database","media","success"
23.15,19.95,163,1,93.87,29.71,"Gamma","auth","baja","failed"
35.27,13.43,150,0,56.49,0.8,"Beta","database","media","success"
19.73,12.45,143,3,96.37,6.3,"Beta","api","media","success"
26.86,9.17,136,1,59.05,32.07,"Gamma","core","alta","success"
14.57,10.71,139,3,77.84,8.44,"Gamma","ui","alta","success"
7.9,19.71,152,0,55.4,2.03,"Gamma","core","critica","success"
13.49,12.22,163,3,89.59,32.25,"Alpha","auth","baja","success"
10.33,0.54,162,0,71.09,18.29,"Gamma","ui","baja","success"
11.3,17.22,154,1,90.72,0.96,"Alpha","auth","baja","success"
24.12,14.94,141,0,90.85,54.45,"Alpha","database","baja","success"
41.55,16.84,153,0,50.29,24.03,"Alpha","api","alta","success"
26.79,4.51,147,1,98.15,23.8,"Gamma","ui","media","success"
12.88,12.63,159,0,55.6,9.98,"Delta","database","media","success"
17.77,8.05,150,1,95.67,5.01,"Beta","core","media","success"
26.01,13.76,163,4,64.41,43.56,"Beta","core","baja","failed"
8.44,3.19,161,0,59.32,24.93,"Alpha","auth","media","success"
30.68,16.79,139,1,71.93,22.85,"Delta","api","baja","success"
2.29,14.51,132,2,68.6,4.18,"Alpha","ui","critica","success"
2.04,1.67,122,1,58.66,16.25,"Alpha","api","media","success"
30.41,18.29,157,1,64.57,17.32,"Gamma","database","media","failed"
10.44,18.15,123,1,91.21,9.91,"Gamma","auth","media","success"
18.2,13.91,153,0,90.95,18.82,"Delta","core","alta","success"
8.44,3.95,142,0,48.24,5.28,"Delta","ui","alta","success"
32.32,4.03,153,0,80.5,4.52,"Gamma","database","baja","success"
28.24,11.97,139,1,45.43,6.2,"Gamma","ui","critica","success"
4.16,18.96,143,0,97.4,19.6,"Gamma","api","media","rolled_back"
19.17,19.21,145,1,91.98,15.68,"Gamma","core","baja","success"
6.07,8.98,151,3,64.67,0.69,"Beta","database","alta","success"
19.01,12.05,142,2,87.47,15.22,"Alpha","ui","baja","success"
21.32,11.63,146,0,66.71,16.84,"Alpha","core","media","success"
28.67,5.36,148,1,51.43,6.81,"Alpha","ui","baja","success"
4.93,9.87,146,0,59.83,58.43,"Gamma","auth","baja","success"
16.38,7.14,159,0,74.92,7.04,"Delta","auth","alta","success"
2.53,8.58,169,0,41.72,5.11,"Delta","auth","baja","rolled_back"
16.36,9.84,150,1,63.01,7.93,"Gamma","ui","critica","success"
35.58,10.88,165,2,99.21,4.05,"Delta","core","baja","success"
33.74,3.53,150,0,87.7,9.51,"Delta","database","baja","success"
37,3.45,143,3,41.8,40.71,"Delta","core","baja","rolled_back"
3.92,10.06,165,2,55.85,8.46,"Delta","core","critica","success"
8.09,17.57,134,1,58.38,22.41,"Gamma","api","critica","rolled_back"
29.91,9.61,159,1,48.97,35.88,"Beta","core","media","success"
18.59,14.95,151,3,56.07,7.35,"Alpha","database","alta","success"
9.49,8.56,138,2,97.02,12.39,"Gamma","ui","media","failed"
7.09,10.86,159,1,40.07,11.39,"Delta","ui","baja","success"
7.11,13.19,160,1,80.09,7.1,"Alpha","api","media","success"
28.65,16.64,153,3,44.59,0.73,"Alpha","api","baja","success"
23.34,9.7,146,1,73.2,16.91,"Gamma","api","baja","success"
22.74,2.66,135,2,65.65,11.12,"Gamma","api","baja","success"
39.47,6.72,146,0,96.29,11.01,"Delta","core","media","success"
9.86,17.29,144,1,71.98,20.44,"Gamma","api","baja","failed"
34.55,6.68,155,2,59.64,9.04,"Delta","auth","media","rolled_back"
11.04,11.89,161,0,40.02,13.31,"Gamma","core","baja","rolled_back"
8.31,6.14,161,1,84.83,1.7,"Delta","database","critica","success"
7.77,14.01,139,1,88.3,55.99,"Gamma","database","alta","success"
40.06,6.12,159,1,52.32,49.01,"Beta","ui","critica","success"
30.59,6.82,155,2,43.91,15.19,"Alpha","api","baja","success"
21.37,6.39,135,1,59.21,7.99,"Gamma","ui","baja","success"
32.65,4.73,161,1,51.12,32.32,"Gamma","core","baja","success"
32.26,5.32,133,1,95.25,1.8,"Alpha","database","critica","success"
29.63,6.2,164,1,56.62,4.28,"Beta","ui","media","success"
41.34,4.13,150,2,52.68,12.63,"Beta","auth","baja","failed"
10.18,17.07,154,1,73.47,7.11,"Alpha","auth","baja","success"
20.42,12.29,155,1,83.02,40.39,"Alpha","auth","media","failed"
3.11,17.32,156,2,54.31,29.64,"Gamma","api","alta","success"
8.35,10.77,136,0,50.39,91.43,"Gamma","auth","baja","success"
32.05,18.83,155,3,87.06,69,"Alpha","ui","media","success"
33.69,18.25,149,1,90.03,27.53,"Alpha","ui","alta","success"
20.19,9.77,143,0,80.69,17.03,"Delta","api","baja","failed"
16.77,3.64,124,2,82.3,9.35,"Gamma","auth","media","success"
22.57,4.88,154,1,45.97,16.98,"Alpha","ui","critica","success"
2.53,15.17,146,2,42.42,0.36,"Beta","core","media","rolled_back"
38.43,18.63,144,2,52.03,15.19,"Delta","database","critica","success"
29.89,5.57,144,2,43.02,58.53,"Gamma","api","media","success"
9.58,1.68,140,1,41.66,53.08,"Beta","api","media","success"
25.31,12.9,141,0,86.88,1.02,"Gamma","ui","media","success"
39.51,9.02,155,0,61.2,6.47,"Alpha","api","alta","success"
11.48,1.13,142,1,50.09,51.41,"Beta","api","media","success"
16.28,14.67,151,4,87.96,49.32,"Gamma","core","baja","success"
35.26,4.54,151,2,90,14.14,"Beta","ui","alta","success"
11.85,2.89,155,1,58.01,14.1,"Alpha","database","media","success"
4.82,18.01,166,1,40.94,3.31,"Alpha","api","baja","success"
19.7,1.66,154,3,64.89,42.73,"Beta","api","critica","success"
10.18,16.34,160,1,99.69,15.02,"Alpha","api","baja","success"
29.85,13.91,140,0,47.87,117.2,"Delta","auth","baja","success"
28.54,10.81,123,2,65.96,16.22,"Delta","ui","baja","success"
19.68,18.98,159,2,44.19,56.75,"Delta","auth","media","success"
7.97,9.55,153,2,86.03,3.82,"Beta","core","media","success"
9.5,5.13,138,0,62.82,13.98,"Beta","core","alta","failed"
